# video = squat_130x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1462
# lift = squat
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.0028125
# travel_m = 0.731065371
# plate_radius_px = 80
# seed_frame = 829
t,x,height,score
17.4841,-0.0216669,0.00446439,0.367337
17.5175,-0.0217415,0.00448301,0.367281
17.5509,-0.021863,0.00453976,0.367384
17.5842,-0.0218406,0.0045261,0.368069
17.6176,-0.021705,0.00458955,0.36879
17.651,-0.0212358,0.00460352,0.368289
17.6843,-0.0211639,0.00459956,0.367447
17.7177,-0.0213635,0.00466044,0.365785
17.7511,-0.0215136,0.00465112,0.36469
17.7844,-0.115016,0.00350863,0.364114
17.8178,-0.115155,0.00350839,0.36437
17.8512,-0.11533,0.00351246,0.364191
17.8845,-0.115949,0.00348222,0.363968
17.9179,-0.116043,0.00350764,0.363801
17.9513,-0.116094,0.00349792,0.363162
17.9846,-0.116018,0.0035146,0.362263
18.018,-0.115948,0.00350812,0.362253
18.0514,-0.115967,0.00350451,0.361883
18.0847,-0.115944,0.00351916,0.362022
18.1181,-0.116075,0.00351745,0.361929
18.1515,-0.116113,0.00351115,0.362086
18.1848,-0.116078,0.00349737,0.362778
18.2182,-0.11568,0.0035053,0.36308
18.2516,-0.115684,0.0035015,0.362877
18.2849,-0.115656,0.00349913,0.362597
18.3183,-0.115583,0.00349129,0.362557
18.3517,-0.115584,0.00348866,0.362591
18.385,-0.115323,0.00348167,0.363591
18.4184,-0.115386,0.00347399,0.363812
18.4518,-0.0213937,0.00479208,0.364315
18.4851,-0.0214691,0.00486059,0.36528
18.5185,-0.021516,0.00497942,0.365308
18.5519,-0.0217657,0.00504391,0.367085
18.5852,-0.0216495,0.00505047,0.369137
18.6186,-0.0211619,0.00508304,0.372197
18.652,-0.021211,0.00497903,0.374331
18.6853,-0.0215723,0.00487728,0.37768
18.7187,-0.0215132,0.0049028,0.380506
18.7521,-0.0212727,0.00485355,0.382662
18.7854,-0.021094,0.0048652,0.384276
18.8188,-0.0208109,0.00484456,0.386772
18.8522,-0.0209251,0.00471669,0.388654
18.8855,-0.0208022,0.00461333,0.389727
18.9189,-0.0208041,0.00450723,0.388919
18.9523,-0.0206943,0.0044875,0.388076
18.9856,-0.020592,0.00452296,0.386834
19.019,-0.0205551,0.00457557,0.386011
19.0524,-0.020753,0.00478659,0.383225
19.0857,-0.0206791,0.00495829,0.382727
19.1191,-0.0206173,0.00506691,0.381524
19.1525,-0.0203004,0.00510557,0.381243
19.1858,-0.019704,0.0052754,0.380589
19.2192,-0.0185856,0.00528989,0.382451
19.2526,-0.0116539,0.00667817,0.384132
19.2859,-0.0103701,0.00656836,0.385097
19.3193,-0.0188657,0.00481515,0.38674
19.3527,-0.0188277,0.00449646,0.386132
19.386,-0.0189425,0.00398453,0.385388
19.4194,-0.0186118,0.00336104,0.383934
19.4528,-0.0186064,0.00338712,0.380938
19.4861,-0.0190701,0.00452163,0.38073
19.5195,-0.0192052,0.00484382,0.381747
19.5529,-0.0186809,0.00488537,0.381582
19.5862,-0.0182796,0.00489476,0.382664
19.6196,-0.0185127,0.00493771,0.383106
19.653,-0.0183675,0.00493963,0.384
19.6863,-0.0182889,0.00493645,0.384457
19.7197,-0.0180823,0.00486422,0.386181
19.7531,-0.0184188,0.00472002,0.387514
19.7864,-0.0185958,0.0046093,0.389876
19.8198,-0.0184329,0.0045085,0.390964
19.8532,-0.0182279,0.00445003,0.391822
19.8865,-0.018085,0.00445701,0.392528
19.9199,-0.0182206,0.00438994,0.39299
19.9533,-0.0182238,0.00446377,0.393165
19.9866,-0.0181776,0.00449914,0.393523
20.02,-0.0182248,0.00452986,0.393624
20.0534,-0.0184749,0.00455343,0.394226
20.0867,-0.0185713,0.0045934,0.394272
20.1201,-0.0185722,0.00459059,0.39446
20.1535,-0.0186138,0.00460211,0.3946
20.1868,-0.0186978,0.00458471,0.394853
20.2202,-0.0187162,0.00462166,0.395154
20.2536,-0.0187381,0.00467343,0.394702
20.2869,-0.0187649,0.00465464,0.395024
20.3203,-0.0186081,0.0045826,0.396481
20.3537,-0.0186733,0.00459098,0.396761
20.387,-0.0185864,0.00457091,0.396938
20.4204,-0.01859,0.00454701,0.397794
